timestamp	step	train/accuracy
1665008855347	176	0.7967292070388794
1665008858228	177	0.7976142168045044
1665008860288	178	0.7984731793403625
1665008861959	179	0.7993184328079224
1665008863856	180	0.8001476526260376
1665008866772	181	0.800952672958374
1665008868524	182	0.801723062992096
1665008870768	183	0.8025311827659607
1665008872961	184	0.8033609986305237
1665008874737	185	0.8041710257530212
1665008875983	186	0.8049344420433044
1665008877693	187	0.8057354092597961
1665008878532	188	0.806421160697937
1665008879694	189	0.8072052597999573
1665008883336	190	0.8079696297645569
1665008885114	191	0.8087230324745178
1665008888039	192	0.8094646334648132
1665008889472	193	0.8101627826690674
1665008891740	194	0.8109045624732971
1665008895786	195	0.8116135597229004
1665008896921	196	0.8123107552528381
1665008898156	197	0.8129817247390747
1665008900256	198	0.8136894702911377
1665008902584	199	0.8143947720527649
1665008903970	200	0.8150590658187866
1665008906890	201	0.8157497644424438
1665008908558	202	0.8164110779762268
1665008912642	203	0.8170793056488037
1665008914368	204	0.817749559879303
1665008917205	205	0.8183673620223999
1665008920647	206	0.8190211057662964
1665008923303	207	0.8196749091148376
1665008926575	208	0.8203559517860413
1665008927637	209	0.8209563493728638
1665008929103	210	0.8215761780738831
1665008931300	211	0.822186291217804
1665008933138	212	0.8227885961532593
1665008934931	213	0.8233808279037476
1665008936785	214	0.8239779472351074
1665008939174	215	0.824569046497345
1665008940451	216	0.8251349925994873
1665008941490	217	0.8256997466087341
1665008943494	218	0.8262555599212646
1665008944869	219	0.8268182277679443
1665008946476	220	0.8273656368255615
1665008948044	221	0.8279141187667847
1665008950769	222	0.8284808397293091
1665008953469	223	0.8290257453918457
1665008955217	224	0.8295912146568298
1665008956934	225	0.8301252126693726
1665008959316	226	0.8306670784950256
1665008960510	227	0.831179678440094
1665008961942	228	0.8316972255706787
1665008963531	229	0.832226037979126
1665008964944	230	0.8327252268791199
1665008966201	231	0.8332256078720093
1665008968660	232	0.833750307559967
1665008969922	233	0.8342248201370239
1665008971763	234	0.8347060680389404
1665008973687	235	0.8351911306381226
1665008975311	236	0.8356820940971375
1665008977607	237	0.8361620903015137
1665008979501	238	0.8366568684577942
1665008981790	239	0.8371471166610718
1665008984263	240	0.8376392126083374
1665008987036	241	0.8381017446517944
1665008988472	242	0.838548481464386
1665008991812	243	0.839024007320404
1665008993034	244	0.8394640684127808
1665008995204	245	0.8399027585983276
1665008996352	246	0.8403303623199463
1665008997517	247	0.8407593369483948
1665009000144	248	0.8412008881568909
1665009001886	249	0.8416426777839661
1665009004935	250	0.8420850038528442
1665009006204	251	0.8425287008285522
1665009007410	252	0.8429490923881531
1665009008730	253	0.8433746099472046
1665009010259	254	0.843773603439331
1665009011444	255	0.844197154045105
1665009012964	256	0.8446156978607178
1665009014654	257	0.8450411558151245
1665009017408	258	0.8454632759094238
1665009018524	259	0.8458449244499207
1665009021584	260	0.8462376594543457
1665009023358	261	0.8466291427612305
1665009024832	262	0.8470146059989929
1665009026772	263	0.8474012613296509
1665009028592	264	0.8477786779403687
1665009030347	265	0.8481589555740356
1665009032648	266	0.8485429883003235
1665009035508	267	0.8489375114440918
1665009036764	268	0.8493133783340454
1665009037651	269	0.8496658802032471
1665009039143	270	0.8500381708145142
1665009040646	271	0.8504033088684082
1665009044347	272	0.8507750034332275
1665009046294	273	0.8511226773262024
1665009047981	274	0.8514779806137085
1665009049465	275	0.8518328070640564
1665009050301	276	0.8521619439125061
1665009051550	277	0.8525092601776123
1665009052611	278	0.8528225421905518
1665009054791	279	0.8531705737113953
1665009056241	280	0.8535140752792358
1665009059463	281	0.8538803458213806
1665009060410	282	0.8542050719261169
1665009061867	283	0.8545193672180176
1665009065391	284	0.8548775315284729
1665009067045	285	0.8552249670028687
1665009068641	286	0.8555492758750916
1665009070597	287	0.8558967113494873
1665009071930	288	0.8562142848968506
1665009072931	289	0.8565196394920349
1665009074478	290	0.8568308353424072
1665009076358	291	0.8571603298187256
1665009079531	292	0.8574961423873901
1665009080693	293	0.8577920198440552
1665009083037	294	0.8580975532531738
1665009084186	295	0.8583917021751404
1665009085272	296	0.8586894869804382
1665009086368	297	0.8589698672294617
1665009087923	298	0.8592817187309265
1665009089572	299	0.8595848679542542
1665009092319	300	0.8599100112915039
1665009093908	301	0.8602092862129211
1665009095330	302	0.8605297207832336
1665009096329	303	0.8607853055000305
1665009098164	304	0.8610515594482422
1665009100301	305	0.861343264579773
1665009101446	306	0.8616163730621338
1665009102603	307	0.8618864417076111
1665009104189	308	0.8621664047241211
1665009106921	309	0.8624607920646667
1665009107932	310	0.8627314567565918
1665009110374	311	0.8630133271217346
1665009113205	312	0.863290011882782
1665009115196	313	0.8635753393173218
1665009116362	314	0.8638489842414856
1665009119089	315	0.8641437292098999
1665009120820	316	0.8644110560417175
1665009122514	317	0.8646755814552307
1665009123722	318	0.864945650100708
1665009126138	319	0.8652197122573853
1665009129213	320	0.8654868602752686
1665009130195	321	0.865743100643158
1665009131979	322	0.8659947514533997
1665009133392	323	0.8662540912628174
1665009135393	324	0.8665334582328796
1665009136586	325	0.8667717576026917
1665009137630	326	0.8670011162757874
1665009138771	327	0.8672571182250977
1665009140947	328	0.8675073981285095
1665009143664	329	0.867777943611145
1665009145004	330	0.8680202960968018
1665009146441	331	0.8682661056518555
1665009148131	332	0.8685275912284851
1665009149645	333	0.8687459230422974
1665009150669	334	0.8689740300178528
1665009153974	335	0.8692193627357483
1665009156173	336	0.8694589138031006
1665009157445	337	0.8696991801261902
1665009159680	338	0.8699347376823425
1665009161455	339	0.8701794743537903
1665009163073	340	0.870405375957489
1665009164306	341	0.8706133961677551
1665009165612	342	0.8708486557006836
1665009166874	343	0.8710825443267822
1665009168137	344	0.871305525302887
1665009170396	345	0.8715300559997559
1665009171685	346	0.8717479109764099
1665009172760	347	0.871974527835846
1665009175775	348	0.8721987009048462
1665009177314	349	0.8724038004875183
1665009178696	350	0.8726149201393127
1665009179955	351	0.8728217482566833
1665009183623	352	0.8730736970901489
1665009185776	353	0.8732749223709106
1665009186929	354	0.8734941482543945
1665009189223	355	0.8737106919288635
1665009190440	356	0.8739137053489685
1665009191464	357	0.8741071224212646
1665009194554	358	0.8743436336517334
1665009196368	359	0.8745529055595398
1665009198793	360	0.8747705817222595
1665009201511	361	0.8749902248382568
1665009204178	362	0.8752092719078064
1665009208355	363	0.8754196763038635
1665009209945	364	0.8756166100502014
1665009212174	365	0.8758274912834167
1665009213612	366	0.876025378704071
1665009217852	367	0.8762298226356506
1665009220048	368	0.8764166235923767
1665009221414	369	0.8766167759895325
1665009222687	370	0.8768144249916077
1665009223858	371	0.8769974112510681
1665009225617	372	0.8771757483482361
1665009227916	373	0.8773801922798157
1665009228890	374	0.8775591850280762
1665009231119	375	0.8777709603309631
1665009233472	376	0.8779595494270325
1665009236159	377	0.8781524896621704
1665009239360	378	0.8783648014068604
1665009243302	379	0.878559947013855
1665009245635	380	0.878749430179596
1665009247248	381	0.8789269328117371
1665009250799	382	0.8791123032569885
1665009252236	383	0.8792998790740967
1665009253695	384	0.8794844150543213
1665009256668	385	0.8796830773353577
1665009258908	386	0.8798425793647766
1665009260315	387	0.8800228834152222
1665009261856	388	0.8802242875099182
1665009263422	389	0.880419909954071
1665009265646	390	0.8806096315383911
1665009270021	391	0.8807917833328247
1665009270916	392	0.8809441924095154
1665009273702	393	0.8811261057853699
1665009276035	394	0.8813215494155884
1665009278496	395	0.8815049529075623
1665009280236	396	0.8816891312599182
1665009281463	397	0.88186115026474
1665009285101	398	0.8820371627807617
1665009286672	399	0.8822024464607239
1665009288367	400	0.8823687434196472
1665009291091	401	0.882546067237854
1665009293571	402	0.8827220797538757
1665009295059	403	0.8828786015510559
1665009296889	404	0.8830612897872925
1665009298765	405	0.8832209706306458
1665009301075	406	0.8833958506584167
1665009302563	407	0.883564293384552
1665009304756	408	0.883726954460144
1665009306752	409	0.8838714361190796
1665009308048	410	0.8840238451957703
1665009309688	411	0.8841893672943115
1665009313166	412	0.8843477368354797
1665009315034	413	0.8845034241676331
1665009316107	414	0.8846491575241089
1665009318987	415	0.884820282459259
1665009320453	416	0.8849823474884033
1665009322484	417	0.8851559162139893
1665009323592	418	0.8853086829185486
1665009325717	419	0.8854721784591675
1665009327218	420	0.8856225609779358
1665009329528	421	0.885773777961731
1665009330553	422	0.885928750038147
1665009332573	423	0.8860788345336914
1665009335541	424	0.8862273693084717
1665009337002	425	0.8863604068756104
1665009338807	426	0.8865112662315369
1665009340289	427	0.8866553902626038
1665009341761	428	0.8868052363395691
1665009343003	429	0.8869527578353882
1665009346852	430	0.887106716632843
1665009348372	431	0.8872550129890442
1665009349562	432	0.8873701691627502
1665009350557	433	0.8875071406364441
1665009352289	434	0.8876604437828064
1665009356336	435	0.8878180980682373
1665009357653	436	0.8879554271697998
1665009359728	437	0.8881094455718994
1665009362559	438	0.8882572054862976
1665009364215	439	0.8884001970291138
1665009367236	440	0.8885400295257568
1665009368685	441	0.8886767625808716
1665009370630	442	0.8888232111930847
1665009371608	443	0.8889511227607727
1665009373137	444	0.8890740871429443
1665009375179	445	0.8892190456390381
1665009376773	446	0.8893588781356812
1665009379552	447	0.8894761204719543
1665009380940	448	0.8895917534828186
1665009383944	449	0.889725387096405
1665009385816	450	0.8898632526397705
1665009387196	451	0.8899802565574646
1665009389281	452	0.8901195526123047
1665009390326	453	0.8902419805526733
1665009391564	454	0.8903545141220093
1665009394241	455	0.8904893398284912
1665009395807	456	0.8906150460243225
1665009398336	457	0.8907564282417297
1665009400670	458	0.8908770680427551
1665009402758	459	0.8910030722618103
1665009405010	460	0.8911438584327698
1665009409028	461	0.8912829160690308
1665009410743	462	0.8914098739624023
1665009412572	463	0.8915313482284546
1665009415412	464	0.8916659355163574
1665009417719	465	0.8917975425720215
1665009419120	466	0.8919193744659424
1665009420411	467	0.8920371532440186
1665009421553	468	0.8921326398849487
1665009422898	469	0.8922523856163025
1665009424480	470	0.8923848867416382
1665009425650	471	0.8924992680549622
1665009429812	472	0.892632782459259
1665009431523	473	0.8927577137947083
1665009435264	474	0.8928767442703247
1665009437746	475	0.8930104970932007
1665009439697	476	0.8931412100791931
1665009441793	477	0.8932713270187378
1665009445549	478	0.8934022188186646
1665009447786	479	0.8935225009918213
1665009449937	480	0.893648624420166
1665009453546	481	0.8937718272209167
1665009455975	482	0.8938871026039124
1665009458101	483	0.8940069675445557
1665009460430	484	0.8941250443458557
1665009461887	485	0.8942305445671082
1665009464281	486	0.8943643569946289
1665009466140	487	0.8944911360740662
1665009468517	488	0.8946096301078796
1665009471012	489	0.8947283625602722
1665009471886	490	0.8948363065719604
1665009473219	491	0.894942581653595
1665009474472	492	0.8950546979904175
1665009477231	493	0.8951701521873474
1665009478524	494	0.8952812552452087
1665009480311	495	0.8953933715820312
1665009483606	496	0.8955116868019104
1665009485069	497	0.895625114440918
1665009486786	498	0.8957371115684509
1665009488918	499	0.895851194858551
1665009490489	500	0.895942211151123
1665009491688	501	0.8960474729537964
1665009493198	502	0.8961554765701294
1665009496655	503	0.896267294883728
1665009497965	504	0.8963704109191895
1665009500291	505	0.8964834809303284
1665009502015	506	0.8965843319892883
1665009504967	507	0.8966948986053467
1665009508152	508	0.8968067169189453
1665009509361	509	0.8968976736068726
1665009511548	510	0.8970037698745728
1665009513491	511	0.8971181511878967
1665009516221	512	0.8972366452217102
1665009517533	513	0.8973384499549866
1665009519001	514	0.8974376916885376
1665009520733	515	0.8975439071655273
1665009522483	516	0.8976503014564514
1665009526482	517	0.8977702856063843
1665009528187	518	0.8978791236877441
1665009531085	519	0.897991418838501
1665009532210	520	0.8980812430381775
1665009533428	521	0.8981912136077881
1665009534742	522	0.8982961177825928
1665009536356	523	0.898400604724884
1665009539668	524	0.898504376411438
1665009541600	525	0.8986176252365112
1665009543215	526	0.8987306952476501
1665009545445	527	0.8988404870033264
1665009548499	528	0.8989503979682922
1665009549768	529	0.8990518450737
1665009551863	530	0.8991574645042419
1665009553486	531	0.8992549180984497
1665009555862	532	0.8993799686431885
1665009557570	533	0.8995091319084167
1665009560287	534	0.8996393084526062
1665009562035	535	0.8997530937194824
1665009563877	536	0.8998699188232422
1665009565044	537	0.8999870419502258
1665009566450	538	0.9001279473304749
1665009569418	539	0.9002562165260315
1665009570750	540	0.9003792405128479
1665009573346	541	0.900513231754303
1665009574605	542	0.9006227850914001
1665009577056	543	0.9007392525672913
1665009578177	544	0.9008503556251526
1665009580900	545	0.9009807705879211
1665009582805	546	0.9011152982711792
1665009584106	547	0.9012498259544373
1665009585977	548	0.9013758301734924
1665009587096	549	0.9014938473701477
1665009588533	550	0.9016385078430176
1665009590332	551	0.9017742276191711
1665009592424	552	0.9019063115119934
1665009595859	553	0.9020383358001709
1665009597242	554	0.9021701216697693
1665009599691	555	0.9023143649101257
1665009600906	556	0.9024505019187927
1665009604975	557	0.9025872349739075
1665009606293	558	0.9026817083358765
1665009608489	559	0.9028012752532959
1665009609881	560	0.9029385447502136
1665009610941	561	0.9030799269676208
1665009612707	562	0.9032123684883118
1665009614223	563	0.9033485651016235
1665009616538	564	0.9034770727157593
1665009619729	565	0.9036003947257996
1665009620919	566	0.9037182927131653
1665009622194	567	0.9038597345352173
1665009623587	568	0.9039995074272156
1665009624659	569	0.9041374325752258
1665009626137	570	0.9042783975601196
1665009628489	571	0.9044163823127747
1665009632633	572	0.9045403599739075
1665009633950	573	0.9046729803085327
1665009635426	574	0.9047992825508118
1665009637070	575	0.9049345850944519
1665009640887	576	0.9050766825675964
1665009642051	577	0.9052126407623291
1665009645115	578	0.9053522944450378
1665009649332	579	0.9054782390594482
1665009650323	580	0.9056059122085571
1665009654342	581	0.9057410359382629
1665009655355	582	0.9058718681335449
1665009658436	583	0.9059938192367554
1665009659193	584	0.9061093330383301
1665009660929	585	0.9062427282333374
1665009662591	586	0.9063658118247986
1665009663643	587	0.9064822793006897
1665009665504	588	0.9066097736358643
1665009667672	589	0.9067398309707642
1665009670819	590	0.9068711996078491
1665009672291	591	0.906999409198761
1665009673529	592	0.9071279764175415
1665009675506	593	0.9072531461715698
1665009679577	594	0.9073845148086548
1665009682968	595	0.907512903213501
1665009684199	596	0.9076515436172485
1665009688133	597	0.9077832102775574
1665009690516	598	0.9079131484031677
1665009694386	599	0.9080471992492676
1665009696206	600	0.9081790447235107
1665009697756	601	0.9083062410354614
1665009699575	602	0.9084357023239136
1665009701030	603	0.9085603356361389
1665009702321	604	0.9086843729019165
1665009703395	605	0.908806324005127
1665009704908	606	0.9089289903640747
1665009708302	607	0.9090666770935059
1665009710485	608	0.9091955423355103
1665009713731	609	0.90932697057724
1665009715563	610	0.9094595909118652
1665009717894	611	0.9095844030380249
1665009719339	612	0.9097059965133667
1665009721731	613	0.9098283052444458
1665009722779	614	0.9099534749984741
1665009724095	615	0.9100786447525024
1665009725445	616	0.9102029204368591
1665009727601	617	0.910325825214386
1665009728611	618	0.9104540348052979
1665009730355	619	0.9105703830718994
1665009732107	620	0.9106901288032532
1665009734726	621	0.9108147621154785
1665009738699	622	0.9109402894973755
1665009742901	623	0.9110580682754517
1665009744324	624	0.9111761450767517
1665009746733	625	0.9112882018089294
1665009748661	626	0.9114081263542175
1665009750459	627	0.9115392565727234
1665009752107	628	0.9116600751876831
1665009754181	629	0.9117733836174011
1665009757709	630	0.9118871688842773
1665009759681	631	0.9120048880577087
1665009763966	632	0.9121258854866028
1665009765708	633	0.9122503399848938
1665009766974	634	0.9123729467391968
1665009768720	635	0.9124889373779297
1665009770786	636	0.9126112461090088
1665009772693	637	0.9127309918403625
1665009774895	638	0.9128462076187134
1665009776152	639	0.9129652976989746
1665009780192	640	0.9130902290344238
1665009781438	641	0.9132035374641418
1665009783174	642	0.9133255481719971
1665009786279	643	0.9134503602981567
1665009787912	644	0.913556694984436
1665009789940	645	0.9136754274368286
1665009793788	646	0.9137939214706421
1665009795685	647	0.9139071702957153
1665009796735	648	0.9140312671661377
1665009799677	649	0.9141464233398438
1665009801405	650	0.9142588973045349
1665009802891	651	0.9143701195716858
1665009805112	652	0.9144865870475769
1665009809285	653	0.914596438407898
1665009811573	654	0.9147087335586548
1665009815073	655	0.9148297309875488
1665009816281	656	0.9149448871612549
1665009818131	657	0.9150500893592834
1665009820124	658	0.9151723384857178
1665009821581	659	0.9152926206588745
1665009824299	660	0.9154014587402344
1665009825963	661	0.9155097603797913
1665009827793	662	0.9156230688095093
1665009829015	663	0.915726363658905
1665009831460	664	0.91583251953125
1665009832675	665	0.9159397482872009
1665009834887	666	0.9160472750663757
1665009836379	667	0.9161517024040222
1665009837707	668	0.9162620306015015
1665009839546	669	0.9163748025894165
1665009841889	670	0.916483998298645
1665009842787	671	0.9166017174720764
1665009846731	672	0.9167083501815796
1665009849520	673	0.9168186187744141
1665009850634	674	0.9169288873672485
1665009854043	675	0.9170419573783875
1665009855266	676	0.9171503186225891
1665009856303	677	0.9172576665878296
1665009858544	678	0.9173632264137268
1665009860860	679	0.9174754619598389
1665009863078	680	0.9175894260406494
1665009864435	681	0.9176939129829407
1665009867160	682	0.9178058505058289
1665009868329	683	0.9179184436798096
1665009869883	684	0.91801917552948
1665009872583	685	0.918127715587616
1665009874799	686	0.9182400703430176
1665009876137	687	0.9183472990989685
1665009878749	688	0.9184504747390747
1665009880353	689	0.9185553789138794
1665009881610	690	0.9186601042747498
1665009882921	691	0.9187710881233215
1665009886654	692	0.9188711643218994
1665009890170	693	0.9189801216125488
1665009891958	694	0.9190807938575745
1665009894198	695	0.9191898703575134
1665009896368	696	0.9192990064620972
1665009900082	697	0.9194086790084839
1665009903499	698	0.9195147156715393
1665009906244	699	0.9196167588233948
1665009907410	700	0.9197189211845398
1665009908725	701	0.9198203086853027
1665009911004	702	0.9199270606040955
1665009914572	703	0.9200240969657898
1665009915603	704	0.920133650302887
1665009916414	705	0.9202407002449036
1665009917535	706	0.9203404188156128
