timestamp	step	train/loss
1665095390268	117	7.418159008026123
1665095392536	118	7.409865379333496
1665095394310	119	7.401700973510742
1665095396553	120	7.393675327301025
1665095397662	121	7.385596752166748
1665095398920	122	7.377514362335205
1665095401027	123	7.3696088790893555
1665095402199	124	7.361647605895996
1665095403208	125	7.3538126945495605
1665095404365	126	7.346017837524414
1665095405566	127	7.338181495666504
1665095407144	128	7.330366134643555
1665095409185	129	7.32254695892334
1665095410075	130	7.314889430999756
1665095411372	131	7.307172775268555
1665095414095	132	7.299485206604004
1665095418178	133	7.291757583618164
1665095420162	134	7.2840728759765625
1665095422415	135	7.276482582092285
1665095423873	136	7.268943786621094
1665095425520	137	7.261379241943359
1665095427016	138	7.253818511962891
1665095429611	139	7.246216297149658
1665095433551	140	7.238616943359375
1665095434706	141	7.2311110496521
1665095438801	142	7.2236480712890625
1665095440403	143	7.2162041664123535
1665095441690	144	7.208714008331299
1665095442632	145	7.201400279998779
1665095444062	146	7.194005489349365
1665095445418	147	7.186675071716309
1665095446682	148	7.179298400878906
1665095447799	149	7.171971797943115
1665095449296	150	7.164608001708984
1665095450434	151	7.157312393188477
1665095452682	152	7.1499104499816895
1665095453751	153	7.1425933837890625
1665095454989	154	7.135204315185547
1665095456233	155	7.127890586853027
1665095460254	156	7.120556354522705
1665095461479	157	7.113155364990234
1665095464613	158	7.105845928192139
1665095466059	159	7.098519325256348
1665095467415	160	7.0913166999816895
1665095468306	161	7.084080696105957
1665095469266	162	7.0768046379089355
1665095470336	163	7.0694580078125
1665095473554	164	7.062124252319336
1665095474936	165	7.054887294769287
1665095477200	166	7.047551155090332
1665095479003	167	7.040216445922852
1665095480821	168	7.032871723175049
1665095482072	169	7.025602340698242
1665095483833	170	7.0182576179504395
1665095485401	171	7.010904788970947
1665095487776	172	7.0036091804504395
1665095488886	173	6.9963765144348145
1665095490248	174	6.989028453826904
1665095494422	175	6.981680393218994
1665095495708	176	6.974364757537842
1665095498359	177	6.966938018798828
1665095500460	178	6.959534168243408
1665095501763	179	6.952188491821289
1665095504053	180	6.944859981536865
1665095505832	181	6.937496185302734
1665095507345	182	6.930088996887207
1665095509652	183	6.922723293304443
1665095510771	184	6.915395259857178
1665095512901	185	6.907931327819824
1665095514367	186	6.900554656982422
1665095515876	187	6.893059730529785
1665095517407	188	6.885592937469482
1665095519798	189	6.878121852874756
1665095522044	190	6.87061882019043
1665095523046	191	6.863155364990234
1665095525143	192	6.855666160583496
1665095526331	193	6.848171710968018
1665095527690	194	6.840622425079346
1665095529149	195	6.833111763000488
1665095531361	196	6.825503826141357
1665095532758	197	6.817898273468018
1665095533912	198	6.810354709625244
1665095535444	199	6.802737236022949
1665095537066	200	6.7951154708862305
1665095538403	201	6.787491798400879
1665095539848	202	6.779879093170166
1665095541155	203	6.772204399108887
1665095542820	204	6.764512538909912
1665095547143	205	6.7567524909973145
1665095550827	206	6.749022960662842
1665095553336	207	6.741279125213623
1665095554482	208	6.7335381507873535
1665095556590	209	6.725832939147949
1665095558031	210	6.718058109283447
1665095558997	211	6.710290431976318
1665095560248	212	6.7024760246276855
1665095564545	213	6.694606304168701
1665095565509	214	6.686822414398193
1665095569068	215	6.678884029388428
1665095570140	216	6.671024322509766
1665095572376	217	6.66311502456665
1665095573611	218	6.6552019119262695
1665095574955	219	6.647312164306641
1665095577963	220	6.639293193817139
1665095581162	221	6.631243705749512
1665095583483	222	6.623193264007568
1665095585948	223	6.615149021148682
1665095587139	224	6.607069969177246
1665095588590	225	6.598954677581787
1665095591286	226	6.590795993804932
1665095592324	227	6.582712173461914
1665095593241	228	6.574583530426025
1665095594395	229	6.566426753997803
1665095597919	230	6.558215618133545
1665095600621	231	6.549942493438721
1665095601826	232	6.541695594787598
1665095604045	233	6.533483982086182
1665095607000	234	6.5251359939575195
1665095607951	235	6.516851902008057
1665095609031	236	6.508575916290283
1665095610417	237	6.500244617462158
1665095611730	238	6.49188756942749
1665095614677	239	6.483438968658447
1665095616782	240	6.474990367889404
1665095618837	241	6.4665350914001465
1665095620296	242	6.458075523376465
1665095622532	243	6.449553966522217
1665095623555	244	6.441075801849365
1665095624791	245	6.432553768157959
1665095626015	246	6.424047946929932
1665095628800	247	6.41547155380249
1665095630256	248	6.406892776489258
1665095631409	249	6.398268222808838
1665095634175	250	6.389619827270508
1665095636761	251	6.380878448486328
1665095638274	252	6.372190475463867
1665095640837	253	6.363409519195557
1665095641696	254	6.354715347290039
1665095642670	255	6.346001625061035
1665095646672	256	6.337178707122803
1665095648069	257	6.3283185958862305
1665095649239	258	6.319479942321777
1665095650215	259	6.310638427734375
1665095653074	260	6.301706314086914
1665095655431	261	6.292783737182617
1665095656911	262	6.283814907073975
1665095660857	263	6.2748188972473145
1665095662088	264	6.265831470489502
1665095663339	265	6.256772518157959
1665095664608	266	6.247735023498535
1665095666034	267	6.238707542419434
1665095668010	268	6.229618549346924
1665095669058	269	6.220500946044922
1665095670558	270	6.211363315582275
1665095671777	271	6.202202796936035
1665095673108	272	6.193051338195801
1665095674352	273	6.183835983276367
1665095676350	274	6.174555778503418
1665095677787	275	6.165317535400391
1665095678936	276	6.156052112579346
1665095679763	277	6.146758079528809
1665095681283	278	6.137421607971191
1665095683579	279	6.128025054931641
1665095684647	280	6.118646144866943
1665095688803	281	6.109193801879883
1665095690418	282	6.099750518798828
1665095691982	283	6.090252876281738
1665095693975	284	6.080750942230225
1665095695353	285	6.071249961853027
1665095698364	286	6.061664581298828
1665095701243	287	6.05211067199707
1665095704312	288	6.042502403259277
1665095705218	289	6.032896995544434
1665095706644	290	6.023268222808838
1665095709643	291	6.013581275939941
1665095712922	292	6.003906726837158
1665095713819	293	5.994222164154053
1665095715106	294	5.984493255615234
1665095716597	295	5.9747514724731445
1665095718340	296	5.9649858474731445
1665095720672	297	5.955178260803223
1665095723701	298	5.945308208465576
1665095724900	299	5.935446262359619
1665095726965	300	5.925590515136719
1665095728802	301	5.915679931640625
1665095732218	302	5.905694007873535
1665095733202	303	5.895779132843018
1665095736045	304	5.8857598304748535
1665095737516	305	5.8757548332214355
1665095738921	306	5.865727424621582
1665095742771	307	5.855655193328857
1665095743561	308	5.84565544128418
1665095744939	309	5.835534572601318
1665095748962	310	5.825408935546875
1665095751276	311	5.815247058868408
1665095752291	312	5.805070877075195
1665095754384	313	5.794872283935547
1665095756017	314	5.784623146057129
1665095757218	315	5.774439334869385
1665095759057	316	5.764174938201904
1665095761703	317	5.753877639770508
1665095763926	318	5.743558406829834
1665095765317	319	5.733230113983154
1665095766207	320	5.722895622253418
1665095767476	321	5.712504863739014
1665095770319	322	5.702093124389648
1665095771420	323	5.691710948944092
1665095773067	324	5.681276798248291
1665095777158	325	5.670792102813721
1665095778790	326	5.660344123840332
1665095780327	327	5.649861812591553
1665095781657	328	5.639355182647705
1665095782913	329	5.628852844238281
1665095783885	330	5.6183342933654785
1665095785133	331	5.607782363891602
1665095786564	332	5.597208499908447
1665095788083	333	5.586647033691406
1665095789137	334	5.576074600219727
1665095790600	335	5.56548547744751
1665095792158	336	5.5548810958862305
1665095794351	337	5.544220924377441
1665095795915	338	5.533612251281738
1665095799896	339	5.522934913635254
1665095802195	340	5.512248516082764
1665095804112	341	5.501511096954346
1665095807113	342	5.490840911865234
1665095808526	343	5.480116367340088
1665095810004	344	5.4693922996521
1665095812431	345	5.45866060256958
1665095813712	346	5.447916507720947
1665095816519	347	5.437150001525879
1665095819142	348	5.426414966583252
1665095820502	349	5.415633678436279
1665095822460	350	5.404834747314453
1665095824250	351	5.394045829772949
1665095826712	352	5.383248329162598
1665095829792	353	5.372459411621094
1665095831416	354	5.361696720123291
1665095832594	355	5.350912094116211
1665095834503	356	5.340104579925537
1665095837305	357	5.329302787780762
1665095838857	358	5.318470478057861
1665095840820	359	5.307665824890137
1665095842059	360	5.296852111816406
1665095843550	361	5.286069393157959
1665095844872	362	5.275234699249268
1665095848392	363	5.264406204223633
1665095850548	364	5.253625392913818
1665095854865	365	5.242770671844482
1665095856111	366	5.231961250305176
1665095857412	367	5.221138954162598
1665095858786	368	5.210319995880127
1665095860405	369	5.199520111083984
1665095861818	370	5.1887054443359375
1665095863966	371	5.177884101867676
1665095866204	372	5.1670989990234375
1665095868081	373	5.1563239097595215
1665095869207	374	5.145547389984131
1665095872195	375	5.134742259979248
1665095874533	376	5.123956203460693
1665095875526	377	5.113227367401123
1665095877427	378	5.102474689483643
1665095878794	379	5.0917768478393555
1665095881041	380	5.081053733825684
1665095883270	381	5.070337295532227
1665095886783	382	5.059657573699951
1665095887896	383	5.049025535583496
1665095891044	384	5.038336753845215
1665095893636	385	5.027702808380127
1665095895690	386	5.01706600189209
1665095897586	387	5.0064311027526855
1665095900305	388	4.995813369750977
1665095902137	389	4.985219955444336
1665095903415	390	4.97466516494751
1665095904492	391	4.964129447937012
1665095906143	392	4.953586578369141
1665095909454	393	4.943080425262451
1665095910654	394	4.932636260986328
1665095913009	395	4.922181606292725
1665095916349	396	4.911716938018799
1665095918322	397	4.901259899139404
1665095919344	398	4.890900135040283
1665095920682	399	4.880557060241699
1665095923097	400	4.87014627456665
1665095925726	401	4.859800815582275
1665095926902	402	4.849498748779297
1665095927899	403	4.83920431137085
1665095929290	404	4.828963756561279
1665095931030	405	4.818713665008545
1665095933373	406	4.808466911315918
1665095936531	407	4.798237323760986
1665095939512	408	4.788033962249756
1665095941124	409	4.777898788452148
1665095942269	410	4.7677998542785645
1665095943607	411	4.757743835449219
1665095945488	412	4.747681617736816
1665095948018	413	4.737634181976318
1665095950897	414	4.727602958679199
1665095952335	415	4.717641830444336
1665095953884	416	4.707699298858643
1665095955313	417	4.6977620124816895
1665095956830	418	4.687865257263184
1665095958412	419	4.678042888641357
1665095960432	420	4.668210983276367
1665095961451	421	4.65842866897583
1665095962684	422	4.648650646209717
1665095964801	423	4.638911247253418
1665095965844	424	4.6292033195495605
1665095967924	425	4.619549751281738
1665095969447	426	4.60991907119751
1665095970686	427	4.600287914276123
1665095972647	428	4.590683460235596
1665095974009	429	4.581161975860596
1665095975694	430	4.571602821350098
1665095977934	431	4.562100887298584
1665095979349	432	4.552597999572754
1665095980613	433	4.543206691741943
1665095982160	434	4.533847808837891
1665095985487	435	4.524473190307617
1665095987333	436	4.515158653259277
1665095988568	437	4.505860328674316
1665095989684	438	4.496579170227051
1665095990663	439	4.487342357635498
1665095992682	440	4.478186130523682
1665095994453	441	4.468974590301514
1665095997687	442	4.459822654724121
1665095999216	443	4.450710773468018
1665096001591	444	4.441565036773682
1665096002802	445	4.43250036239624
1665096004184	446	4.423464298248291
1665096006936	447	4.414452075958252
1665096009395	448	4.405470371246338
1665096010367	449	4.396548748016357
1665096013019	450	4.3876237869262695
1665096014316	451	4.378787517547607
1665096015464	452	4.3699259757995605
1665096017129	453	4.361105918884277
1665096019876	454	4.352338790893555
1665096023353	455	4.343532562255859
1665096026733	456	4.334800720214844
1665096028820	457	4.326128005981445
1665096029795	458	4.317534446716309
1665096031063	459	4.30893087387085
1665096034280	460	4.300274848937988
1665096036207	461	4.291714668273926
1665096037648	462	4.28315544128418
1665096038938	463	4.2746453285217285
1665096040412	464	4.266129970550537
1665096041899	465	4.25767707824707
1665096042979	466	4.249223709106445
1665096044983	467	4.240835666656494
1665096047332	468	4.232418060302734
1665096049563	469	4.224076271057129
1665096050661	470	4.215771675109863
1665096051740	471	4.207503318786621
1665096054299	472	4.199269771575928
1665096055770	473	4.190993309020996
1665096057322	474	4.182781219482422
1665096058718	475	4.1746134757995605
1665096060379	476	4.166453838348389
1665096061312	477	4.158382892608643
1665096063898	478	4.150278568267822
1665096067291	479	4.142200469970703
1665096068643	480	4.134181499481201
1665096071704	481	4.126154899597168
1665096073187	482	4.118208408355713
1665096075436	483	4.110229015350342
1665096078862	484	4.102303504943848
1665096080058	485	4.094411849975586
1665096081043	486	4.086530685424805
1665096082633	487	4.078659534454346
1665096084052	488	4.070860385894775
1665096085521	489	4.063047885894775
1665096088893	490	4.055261611938477
1665096090100	491	4.047517776489258
1665096091050	492	4.039815902709961
1665096092510	493	4.032119274139404
1665096094875	494	4.024425029754639
1665096097635	495	4.01677131652832
1665096098889	496	4.0091633796691895
1665096100198	497	4.001573085784912
1665096101209	498	3.994009017944336
1665096104054	499	3.9864683151245117
1665096105162	500	3.978954315185547
1665096106859	501	3.9714696407318115
1665096108389	502	3.964001417160034
1665096111901	503	3.9565365314483643
1665096112850	504	3.9491398334503174
1665096116295	505	3.941737174987793
1665096117593	506	3.934377908706665
1665096121166	507	3.9270200729370117
1665096123556	508	3.91968035697937
1665096125830	509	3.9123711585998535
1665096128666	510	3.905102014541626
1665096131310	511	3.897862672805786
1665096132397	512	3.890657901763916
1665096134737	513	3.883441686630249
1665096135868	514	3.8762660026550293
1665096139833	515	3.8690829277038574
1665096142662	516	3.861949920654297
1665096144909	517	3.8548431396484375
1665096147357	518	3.8477628231048584
1665096148863	519	3.840693235397339
1665096150674	520	3.8336563110351562
1665096153901	521	3.826633930206299
1665096155364	522	3.819664716720581
1665096156926	523	3.812721014022827
1665096158337	524	3.8057785034179688
1665096160046	525	3.7988710403442383
1665096163610	526	3.791963577270508
1665096165855	527	3.7850847244262695
1665096167377	528	3.7782421112060547
1665096168548	529	3.77142333984375
1665096170079	530	3.7646217346191406
1665096171405	531	3.75783634185791
1665096175059	532	3.751070737838745
1665096176356	533	3.7443485260009766
1665096179766	534	3.7376279830932617
1665096181541	535	3.7309255599975586
1665096183636	536	3.7242562770843506
1665096186791	537	3.7175896167755127
1665096190309	538	3.7109689712524414
1665096191610	539	3.704389810562134
1665096195381	540	3.697817087173462
1665096197516	541	3.6912729740142822
1665096198813	542	3.6847362518310547
1665096200306	543	3.67824125289917
1665096204022	544	3.671729326248169
1665096206319	545	3.665243148803711
1665096209935	546	3.6587862968444824
1665096212067	547	3.6523451805114746
1665096213253	548	3.6459500789642334
1665096214157	549	3.6395790576934814
1665096216563	550	3.633209705352783
1665096217691	551	3.626847982406616
1665096219226	552	3.62052059173584
1665096222734	553	3.614199638366699
1665096224369	554	3.6079049110412598
1665096225360	555	3.601660966873169
1665096228582	556	3.5954182147979736
1665096230753	557	3.589172601699829
1665096233011	558	3.582955837249756
1665096234977	559	3.5767550468444824
1665096236188	560	3.5706026554107666
1665096237729	561	3.5644359588623047
1665096240867	562	3.5582993030548096
1665096243013	563	3.5521745681762695
1665096246574	564	3.54608154296875
1665096248363	565	3.539992332458496
1665096250148	566	3.5339670181274414
1665096252919	567	3.5279271602630615
1665096253829	568	3.5219171047210693
1665096255289	569	3.5159332752227783
1665096257014	570	3.5099589824676514
1665096259342	571	3.5039925575256348
1665096263213	572	3.498060703277588
1665096264322	573	3.4921367168426514
1665096265350	574	3.486217975616455
1665096266946	575	3.4803264141082764
1665096268109	576	3.4744715690612793
1665096271224	577	3.468632459640503
1665096272364	578	3.4628121852874756
1665096275200	579	3.4569852352142334
1665096276829	580	3.4511709213256836
1665096277828	581	3.445394277572632
1665096279339	582	3.4396400451660156
1665096281681	583	3.4338953495025635
1665096284011	584	3.4281649589538574
1665096285284	585	3.4224390983581543
1665096286133	586	3.416788339614868
1665096288307	587	3.411137580871582
1665096290627	588	3.405484676361084
1665096292641	589	3.3998546600341797
1665096293907	590	3.3942384719848633
1665096296237	591	3.3886520862579346
1665096297496	592	3.3830642700195312
1665096298559	593	3.377507448196411
1665096302427	594	3.3719613552093506
1665096304073	595	3.3664369583129883
1665096305143	596	3.3609211444854736
1665096306686	597	3.3554234504699707
1665096310277	598	3.349947929382324
1665096311744	599	3.3444983959198
1665096313378	600	3.3390557765960693
1665096314705	601	3.3336377143859863
1665096315947	602	3.328227996826172
1665096318841	603	3.322835922241211
1665096320231	604	3.317451000213623
1665096321098	605	3.312089204788208
1665096324207	606	3.3067305088043213
1665096325407	607	3.301398277282715
1665096326615	608	3.296088933944702
1665096327801	609	3.2907817363739014
1665096331485	610	3.285501718521118
1665096334641	611	3.280230760574341
1665096337083	612	3.2749814987182617
1665096338652	613	3.2697629928588867
1665096342196	614	3.264533281326294
1665096344289	615	3.259341239929199
1665096345353	616	3.254145860671997
1665096346470	617	3.2489736080169678
1665096348749	618	3.2438149452209473
1665096350451	619	3.238680601119995
1665096351683	620	3.2335431575775146
1665096352611	621	3.2284398078918457
1665096354283	622	3.2233541011810303
1665096355598	623	3.218282461166382
1665096357216	624	3.2132227420806885
1665096358940	625	3.2081778049468994
1665096361912	626	3.2031540870666504
1665096362912	627	3.1981420516967773
1665096364105	628	3.1931450366973877
1665096366171	629	3.1881680488586426
1665096368184	630	3.183192253112793
1665096369578	631	3.1782617568969727
1665096372832	632	3.1733241081237793
1665096376057	633	3.1684083938598633
1665096377631	634	3.163510322570801
1665096379810	635	3.158621072769165
1665096382512	636	3.1537272930145264
1665096384169	637	3.1488564014434814
1665096385480	638	3.1439974308013916
1665096387623	639	3.139183759689331
1665096389359	640	3.134366512298584
1665096390550	641	3.1295626163482666
1665096391879	642	3.1247684955596924
1665096392951	643	3.120006799697876
1665096394299	644	3.1152310371398926
1665096395147	645	3.110487937927246
1665096396366	646	3.1057519912719727
1665096399042	647	3.1010289192199707
1665096400868	648	3.0963451862335205
1665096402165	649	3.091641426086426
1665096405263	650	3.0869600772857666
1665096407928	651	3.0822958946228027
1665096409234	652	3.0776519775390625
1665096412121	653	3.0730161666870117
1665096413228	654	3.0683770179748535
1665096415256	655	3.063765287399292
1665096416581	656	3.0591557025909424
1665096417868	657	3.0545732975006104
1665096418907	658	3.0500106811523438
1665096420125	659	3.045447826385498
1665096421266	660	3.0409023761749268
1665096423455	661	3.036378860473633
1665096425668	662	3.031856060028076
1665096427793	663	3.0273540019989014
1665096429892	664	3.0228757858276367
1665096431094	665	3.018404483795166
1665096433885	666	3.013944387435913
1665096436714	667	3.0094900131225586
1665096438056	668	3.0050442218780518
1665096442068	669	3.000610828399658
1665096443137	670	2.996213674545288
1665096444007	671	2.9918041229248047
1665096446024	672	2.9874179363250732
1665096449428	673	2.9830422401428223
1665096450354	674	2.978686809539795
1665096452163	675	2.9743354320526123
1665096453537	676	2.9699976444244385
1665096454645	677	2.9656550884246826
1665096457538	678	2.961336135864258
1665096460329	679	2.95702862739563
1665096461629	680	2.95273756980896
1665096462707	681	2.9484596252441406
1665096463981	682	2.944190740585327
1665096465152	683	2.9399282932281494
1665096466246	684	2.9356842041015625
1665096468439	685	2.9314634799957275
1665096472153	686	2.9272572994232178
1665096473443	687	2.9230568408966064
1665096475578	688	2.918865203857422
1665096477259	689	2.91469407081604
1665096478889	690	2.9105310440063477
1665096480166	691	2.9063761234283447
1665096481532	692	2.9022374153137207
1665096483095	693	2.8981077671051025
1665096486550	694	2.8939788341522217
1665096487753	695	2.8898723125457764
1665096488878	696	2.8857669830322266
1665096489930	697	2.8816723823547363
1665096493339	698	2.8776071071624756
1665096495671	699	2.8735387325286865
1665096497439	700	2.869478702545166
1665096500915	701	2.865445375442505
1665096502103	702	2.861403703689575
1665096504272	703	2.8573713302612305
1665096505866	704	2.8533639907836914
1665096507860	705	2.8493666648864746
1665096511144	706	2.8453922271728516
1665096513304	707	2.8414225578308105
1665096515413	708	2.837459087371826
1665096516868	709	2.833498477935791
1665096518106	710	2.829577684402466
1665096520074	711	2.8256473541259766
1665096521569	712	2.821723222732544
1665096523412	713	2.817809820175171
1665096524668	714	2.813913345336914
1665096526388	715	2.8100268840789795
1665096527822	716	2.8061459064483643
1665096531101	717	2.8022892475128174
1665096534588	718	2.798434019088745
1665096537916	719	2.7945847511291504
1665096540517	720	2.790743827819824
1665096542380	721	2.7869224548339844
1665096543373	722	2.7831013202667236
1665096544498	723	2.7792844772338867
1665096546632	724	2.775482654571533
1665096547901	725	2.771695613861084
1665096550703	726	2.7679336071014404
1665096554285	727	2.7641639709472656
1665096557028	728	2.760406732559204
1665096558924	729	2.756659746170044
1665096562081	730	2.752927780151367
1665096563557	731	2.7492029666900635
1665096565709	732	2.7454895973205566
1665096567450	733	2.7418012619018555
1665096568579	734	2.7380998134613037
1665096569624	735	2.7343997955322266
1665096571395	736	2.730743169784546
1665096574264	737	2.7270853519439697
1665096575352	738	2.7234277725219727
1665096576754	739	2.719775915145874
1665096578639	740	2.716132640838623
1665096580817	741	2.712505340576172
1665096583148	742	2.7088847160339355
1665096584728	743	2.7052764892578125
1665096588319	744	2.701690435409546
1665096590309	745	2.698108434677124
1665096593388	746	2.6945343017578125
1665096594929	747	2.690972089767456
1665096596108	748	2.6874287128448486
1665096597611	749	2.6838786602020264
1665096599281	750	2.680347442626953
1665096602534	751	2.676823616027832
1665096603636	752	2.6732897758483887
1665096604719	753	2.669772148132324
1665096605707	754	2.6662533283233643
1665096607509	755	2.662755012512207
1665096608825	756	2.659259796142578
1665096612486	757	2.65578293800354
1665096614057	758	2.652311086654663
1665096615344	759	2.6488471031188965
1665096618788	760	2.645394802093506
1665096621556	761	2.641951322555542
1665096623690	762	2.6385157108306885
1665096625571	763	2.635094165802002
1665096627936	764	2.6316850185394287
1665096630202	765	2.628274440765381
1665096631992	766	2.6248695850372314
1665096633182	767	2.621480941772461
1665096635648	768	2.6181023120880127
1665096637056	769	2.6147332191467285
1665096639512	770	2.6113646030426025
1665096643189	771	2.608011484146118
1665096644791	772	2.604663848876953
1665096647002	773	2.6013195514678955
1665096648391	774	2.5979835987091064
1665096652364	775	2.5946574211120605
1665096654807	776	2.591346263885498
1665096656156	777	2.588035821914673
1665096659698	778	2.584737777709961
1665096661881	779	2.5814430713653564
1665096664384	780	2.5781729221343994
1665096666594	781	2.5749104022979736
1665096670210	782	2.5716519355773926
1665096673649	783	2.5684115886688232
1665096675084	784	2.5651705265045166
1665096677257	785	2.561943769454956
1665096678982	786	2.5587165355682373
1665096680281	787	2.555497646331787
1665096682091	788	2.55228328704834
1665096683943	789	2.549077033996582
1665096685284	790	2.5458824634552
1665096687742	791	2.5426907539367676
1665096688979	792	2.5395069122314453
1665096690216	793	2.5363452434539795
1665096691529	794	2.533175468444824
1665096693759	795	2.5300228595733643
1665096695339	796	2.5268611907958984
1665096698899	797	2.523707151412964
1665096701624	798	2.5205702781677246
1665096703053	799	2.5174431800842285
1665096704491	800	2.514331579208374
1665096705402	801	2.511223554611206
1665096706857	802	2.50813364982605
1665096707938	803	2.5050435066223145
1665096709683	804	2.5019521713256836
1665096710756	805	2.4988667964935303
1665096712994	806	2.495795249938965
1665096714466	807	2.492729902267456
1665096716148	808	2.489670753479004
1665096716306	809	2.4866180419921875
